,dcm_path,gt_path
34,"../DATA/CT_data_batch1/14/DICOM_anon/i0087,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_087.png
35,"../DATA/CT_data_batch1/18/DICOM_anon/i0041,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_041.png
36,"../DATA/CT_data_batch1/5/DICOM_anon/i0033,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_033.png
37,"../DATA/CT_data_batch1/10/DICOM_anon/i0013,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_013.png
38,"../DATA/CT_data_batch1/18/DICOM_anon/i0019,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_019.png
39,"../DATA/CT_data_batch1/2/DICOM_anon/i0034,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_034.png
40,"../DATA/CT_data_batch1/14/DICOM_anon/i0045,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_045.png
41,"../DATA/CT_data_batch1/1/DICOM_anon/i0077,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_077.png
42,"../DATA/CT_data_batch1/18/DICOM_anon/i0059,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_059.png
43,"../DATA/CT_data_batch1/6/DICOM_anon/i0045,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_045.png
44,"../DATA/CT_data_batch1/16/DICOM_anon/i0068,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_068.png
45,"../DATA/CT_data_batch1/10/DICOM_anon/i0084,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_084.png
46,"../DATA/CT_data_batch1/16/DICOM_anon/i0069,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_069.png
47,"../DATA/CT_data_batch1/5/DICOM_anon/i0070,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_070.png
48,"../DATA/CT_data_batch1/8/DICOM_anon/i0043,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_043.png
49,"../DATA/CT_data_batch1/14/DICOM_anon/i0053,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_053.png
50,"../DATA/CT_data_batch1/19/DICOM_anon/i0045,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_045.png
51,"../DATA/CT_data_batch1/1/DICOM_anon/i0044,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_044.png
52,"../DATA/CT_data_batch1/10/DICOM_anon/i0102,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_102.png
53,"../DATA/CT_data_batch1/5/DICOM_anon/i0032,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_032.png
54,"../DATA/CT_data_batch1/14/DICOM_anon/i0048,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_048.png
55,"../DATA/CT_data_batch1/14/DICOM_anon/i0031,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_031.png
56,"../DATA/CT_data_batch1/10/DICOM_anon/i0008,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_008.png
57,"../DATA/CT_data_batch1/5/DICOM_anon/i0018,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_018.png
58,"../DATA/CT_data_batch1/5/DICOM_anon/i0094,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_094.png
59,"../DATA/CT_data_batch1/14/DICOM_anon/i0009,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_009.png
60,"../DATA/CT_data_batch1/2/DICOM_anon/i0014,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_014.png
61,"../DATA/CT_data_batch1/2/DICOM_anon/i0072,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_072.png
62,"../DATA/CT_data_batch1/1/DICOM_anon/i0008,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_008.png
63,"../DATA/CT_data_batch1/5/DICOM_anon/i0067,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_067.png
64,"../DATA/CT_data_batch1/5/DICOM_anon/i0087,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_087.png
65,"../DATA/CT_data_batch1/1/DICOM_anon/i0013,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_013.png
66,"../DATA/CT_data_batch1/5/DICOM_anon/i0024,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_024.png
67,"../DATA/CT_data_batch1/6/DICOM_anon/i0074,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_074.png
68,"../DATA/CT_data_batch1/5/DICOM_anon/i0069,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_069.png
69,"../DATA/CT_data_batch1/16/DICOM_anon/i0086,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_086.png
70,"../DATA/CT_data_batch1/8/DICOM_anon/i0096,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_096.png
71,"../DATA/CT_data_batch1/10/DICOM_anon/i0060,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_060.png
72,"../DATA/CT_data_batch1/16/DICOM_anon/i0057,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_057.png
73,"../DATA/CT_data_batch1/19/DICOM_anon/i0080,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_080.png
74,"../DATA/CT_data_batch1/1/DICOM_anon/i0063,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_063.png
75,"../DATA/CT_data_batch1/6/DICOM_anon/i0066,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_066.png
76,"../DATA/CT_data_batch1/5/DICOM_anon/i0092,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_092.png
77,"../DATA/CT_data_batch1/16/DICOM_anon/i0035,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_035.png
78,"../DATA/CT_data_batch1/14/DICOM_anon/i0046,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_046.png
79,"../DATA/CT_data_batch1/5/DICOM_anon/i0035,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_035.png
80,"../DATA/CT_data_batch1/18/DICOM_anon/i0034,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_034.png
81,"../DATA/CT_data_batch1/5/DICOM_anon/i0021,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_021.png
82,"../DATA/CT_data_batch1/14/DICOM_anon/i0073,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_073.png
83,"../DATA/CT_data_batch1/10/DICOM_anon/i0010,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_010.png
84,"../DATA/CT_data_batch1/18/DICOM_anon/i0084,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_084.png
85,"../DATA/CT_data_batch1/18/DICOM_anon/i0087,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_087.png
86,"../DATA/CT_data_batch1/6/DICOM_anon/i0048,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_048.png
87,"../DATA/CT_data_batch1/6/DICOM_anon/i0036,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_036.png
88,"../DATA/CT_data_batch1/10/DICOM_anon/i0073,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_073.png
89,"../DATA/CT_data_batch1/19/DICOM_anon/i0011,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_011.png
90,"../DATA/CT_data_batch1/18/DICOM_anon/i0046,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_046.png
91,"../DATA/CT_data_batch1/10/DICOM_anon/i0070,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_070.png
92,"../DATA/CT_data_batch1/8/DICOM_anon/i0033,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_033.png
93,"../DATA/CT_data_batch1/1/DICOM_anon/i0005,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_005.png
94,"../DATA/CT_data_batch1/16/DICOM_anon/i0004,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_004.png
95,"../DATA/CT_data_batch1/8/DICOM_anon/i0099,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_099.png
96,"../DATA/CT_data_batch1/14/DICOM_anon/i0092,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_092.png
97,"../DATA/CT_data_batch1/1/DICOM_anon/i0089,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_089.png
98,"../DATA/CT_data_batch1/19/DICOM_anon/i0087,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_087.png
99,"../DATA/CT_data_batch1/16/DICOM_anon/i0051,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_051.png
100,"../DATA/CT_data_batch1/1/DICOM_anon/i0026,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_026.png
101,"../DATA/CT_data_batch1/1/DICOM_anon/i0066,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_066.png
102,"../DATA/CT_data_batch1/10/DICOM_anon/i0011,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_011.png
103,"../DATA/CT_data_batch1/1/DICOM_anon/i0087,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_087.png
104,"../DATA/CT_data_batch1/5/DICOM_anon/i0055,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_055.png
105,"../DATA/CT_data_batch1/5/DICOM_anon/i0002,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_002.png
106,"../DATA/CT_data_batch1/6/DICOM_anon/i0019,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_019.png
107,"../DATA/CT_data_batch1/6/DICOM_anon/i0083,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_083.png
108,"../DATA/CT_data_batch1/8/DICOM_anon/i0088,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_088.png
109,"../DATA/CT_data_batch1/18/DICOM_anon/i0045,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_045.png
110,"../DATA/CT_data_batch1/6/DICOM_anon/i0011,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_011.png
111,"../DATA/CT_data_batch1/16/DICOM_anon/i0010,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_010.png
112,"../DATA/CT_data_batch1/5/DICOM_anon/i0085,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_085.png
113,"../DATA/CT_data_batch1/18/DICOM_anon/i0020,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_020.png
114,"../DATA/CT_data_batch1/2/DICOM_anon/i0059,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_059.png
115,"../DATA/CT_data_batch1/16/DICOM_anon/i0073,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_073.png
116,"../DATA/CT_data_batch1/16/DICOM_anon/i0085,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_085.png
117,"../DATA/CT_data_batch1/10/DICOM_anon/i0015,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_015.png
118,"../DATA/CT_data_batch1/10/DICOM_anon/i0109,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_109.png
119,"../DATA/CT_data_batch1/10/DICOM_anon/i0078,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_078.png
120,"../DATA/CT_data_batch1/2/DICOM_anon/i0033,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_033.png
121,"../DATA/CT_data_batch1/6/DICOM_anon/i0023,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_023.png
122,"../DATA/CT_data_batch1/10/DICOM_anon/i0012,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_012.png
123,"../DATA/CT_data_batch1/19/DICOM_anon/i0077,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_077.png
124,"../DATA/CT_data_batch1/18/DICOM_anon/i0077,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_077.png
125,"../DATA/CT_data_batch1/10/DICOM_anon/i0092,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_092.png
126,"../DATA/CT_data_batch1/1/DICOM_anon/i0045,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_045.png
127,"../DATA/CT_data_batch1/1/DICOM_anon/i0020,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_020.png
128,"../DATA/CT_data_batch1/8/DICOM_anon/i0076,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_076.png
129,"../DATA/CT_data_batch1/16/DICOM_anon/i0061,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_061.png
130,"../DATA/CT_data_batch1/8/DICOM_anon/i0000,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_000.png
131,"../DATA/CT_data_batch1/5/DICOM_anon/i0023,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_023.png
132,"../DATA/CT_data_batch1/8/DICOM_anon/i0083,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_083.png
133,"../DATA/CT_data_batch1/19/DICOM_anon/i0053,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_053.png
134,"../DATA/CT_data_batch1/1/DICOM_anon/i0060,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_060.png
135,"../DATA/CT_data_batch1/16/DICOM_anon/i0076,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_076.png
136,"../DATA/CT_data_batch1/6/DICOM_anon/i0021,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_021.png
137,"../DATA/CT_data_batch1/14/DICOM_anon/i0066,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_066.png
138,"../DATA/CT_data_batch1/14/DICOM_anon/i0027,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_027.png
139,"../DATA/CT_data_batch1/14/DICOM_anon/i0059,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_059.png
140,"../DATA/CT_data_batch1/8/DICOM_anon/i0029,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_029.png
141,"../DATA/CT_data_batch1/18/DICOM_anon/i0040,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_040.png
142,"../DATA/CT_data_batch1/19/DICOM_anon/i0027,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_027.png
143,"../DATA/CT_data_batch1/2/DICOM_anon/i0031,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_031.png
144,"../DATA/CT_data_batch1/18/DICOM_anon/i0072,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_072.png
145,"../DATA/CT_data_batch1/19/DICOM_anon/i0069,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_069.png
146,"../DATA/CT_data_batch1/8/DICOM_anon/i0110,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_110.png
147,"../DATA/CT_data_batch1/14/DICOM_anon/i0093,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_093.png
148,"../DATA/CT_data_batch1/1/DICOM_anon/i0082,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_082.png
149,"../DATA/CT_data_batch1/6/DICOM_anon/i0031,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_031.png
150,"../DATA/CT_data_batch1/10/DICOM_anon/i0063,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_063.png
151,"../DATA/CT_data_batch1/18/DICOM_anon/i0015,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_015.png
152,"../DATA/CT_data_batch1/2/DICOM_anon/i0021,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_021.png
153,"../DATA/CT_data_batch1/16/DICOM_anon/i0039,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_039.png
154,"../DATA/CT_data_batch1/18/DICOM_anon/i0105,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_105.png
155,"../DATA/CT_data_batch1/18/DICOM_anon/i0038,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_038.png
156,"../DATA/CT_data_batch1/14/DICOM_anon/i0023,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_023.png
157,"../DATA/CT_data_batch1/1/DICOM_anon/i0027,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_027.png
158,"../DATA/CT_data_batch1/8/DICOM_anon/i0028,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_028.png
159,"../DATA/CT_data_batch1/14/DICOM_anon/i0001,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_001.png
160,"../DATA/CT_data_batch1/10/DICOM_anon/i0096,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_096.png
161,"../DATA/CT_data_batch1/6/DICOM_anon/i0007,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_007.png
162,"../DATA/CT_data_batch1/2/DICOM_anon/i0012,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_012.png
163,"../DATA/CT_data_batch1/10/DICOM_anon/i0100,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_100.png
164,"../DATA/CT_data_batch1/19/DICOM_anon/i0016,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_016.png
165,"../DATA/CT_data_batch1/19/DICOM_anon/i0034,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_034.png
166,"../DATA/CT_data_batch1/2/DICOM_anon/i0062,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_062.png
167,"../DATA/CT_data_batch1/14/DICOM_anon/i0091,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_091.png
168,"../DATA/CT_data_batch1/18/DICOM_anon/i0104,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_104.png
169,"../DATA/CT_data_batch1/8/DICOM_anon/i0093,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_093.png
170,"../DATA/CT_data_batch1/1/DICOM_anon/i0025,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_025.png
171,"../DATA/CT_data_batch1/10/DICOM_anon/i0007,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_007.png
172,"../DATA/CT_data_batch1/5/DICOM_anon/i0078,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_078.png
173,"../DATA/CT_data_batch1/2/DICOM_anon/i0051,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_051.png
174,"../DATA/CT_data_batch1/1/DICOM_anon/i0068,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_068.png
175,"../DATA/CT_data_batch1/2/DICOM_anon/i0024,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_024.png
176,"../DATA/CT_data_batch1/18/DICOM_anon/i0050,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_050.png
177,"../DATA/CT_data_batch1/16/DICOM_anon/i0005,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_005.png
178,"../DATA/CT_data_batch1/6/DICOM_anon/i0034,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_034.png
179,"../DATA/CT_data_batch1/1/DICOM_anon/i0053,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_053.png
180,"../DATA/CT_data_batch1/2/DICOM_anon/i0032,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_032.png
181,"../DATA/CT_data_batch1/18/DICOM_anon/i0030,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_030.png
182,"../DATA/CT_data_batch1/18/DICOM_anon/i0029,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_029.png
183,"../DATA/CT_data_batch1/1/DICOM_anon/i0092,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_092.png
184,"../DATA/CT_data_batch1/14/DICOM_anon/i0071,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_071.png
185,"../DATA/CT_data_batch1/8/DICOM_anon/i0121,0000b.dcm",../DATA/CT_data_batch1/8/Ground/liver_GT_121.png
186,"../DATA/CT_data_batch1/1/DICOM_anon/i0047,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_047.png
187,"../DATA/CT_data_batch1/14/DICOM_anon/i0034,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_034.png
188,"../DATA/CT_data_batch1/18/DICOM_anon/i0053,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_053.png
189,"../DATA/CT_data_batch1/19/DICOM_anon/i0040,0000b.dcm",../DATA/CT_data_batch1/19/Ground/liver_GT_040.png
190,"../DATA/CT_data_batch1/5/DICOM_anon/i0075,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_075.png
191,"../DATA/CT_data_batch1/5/DICOM_anon/i0051,0000b.dcm",../DATA/CT_data_batch1/5/Ground/liver_GT_051.png
192,"../DATA/CT_data_batch1/16/DICOM_anon/i0040,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_040.png
193,"../DATA/CT_data_batch1/18/DICOM_anon/i0075,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_075.png
194,"../DATA/CT_data_batch1/10/DICOM_anon/i0004,0000b.dcm",../DATA/CT_data_batch1/10/Ground/liver_GT_004.png
195,"../DATA/CT_data_batch1/16/DICOM_anon/i0088,0000b.dcm",../DATA/CT_data_batch1/16/Ground/liver_GT_088.png
196,"../DATA/CT_data_batch1/6/DICOM_anon/i0010,0000b.dcm",../DATA/CT_data_batch1/6/Ground/liver_GT_010.png
197,"../DATA/CT_data_batch1/18/DICOM_anon/i0062,0000b.dcm",../DATA/CT_data_batch1/18/Ground/liver_GT_062.png
198,"../DATA/CT_data_batch1/1/DICOM_anon/i0075,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_075.png
199,"../DATA/CT_data_batch1/14/DICOM_anon/i0018,0000b.dcm",../DATA/CT_data_batch1/14/Ground/liver_GT_018.png
200,"../DATA/CT_data_batch1/1/DICOM_anon/i0067,0000b.dcm",../DATA/CT_data_batch1/1/Ground/liver_GT_067.png
201,"../DATA/CT_data_batch1/2/DICOM_anon/i0080,0000b.dcm",../DATA/CT_data_batch1/2/Ground/liver_GT_080.png
